,Unnamed: 0,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Longitude,Latitude,GEOID_num,OccDensity,nullcheck,geometry,population,income,demand_scaled
89,665,42,3,428100,1400000US42003428100,42003428100,4281.0,CT,919959,0,40.4739454219,-79.9807455349,42003428100.0,,,"POLYGON ((-79.98787899999999 40.476303, -79.98617399999999 40.477835999999996, -79.986194 40.478317, -79.982934 40.478086, -79.982531 40.477281, -79.979565 40.477086, -79.978642 40.47882, -79.974032 40.477230999999996, -79.97354 40.476209, -79.973596 40.475913, -79.973615 40.475759, -79.972163 40.475505999999996, -79.97457 40.472203, -79.977193 40.470848, -79.978815 40.471526999999995, -79.980313 40.470389999999995, -79.981813 40.469342999999995, -79.98295999999999 40.467262999999996, -79.983868 40.466322, -79.98751899999999 40.475542999999995, -79.98787899999999 40.476303))",1194,35281,0.32309859584392614
163,1251,42,3,428200,1400000US42003428200,42003428200,4282.0,CT,4423312,0,40.4873905835,-79.9905117747,42003428200.0,,,"POLYGON ((-80.00393199999999 40.496285, -79.997967 40.495326, -79.995581 40.494478, -79.99520299999999 40.494018, -79.994255 40.497076, -79.98962499999999 40.497214, -79.98970899999999 40.500658, -79.985646 40.501953, -79.98528 40.493618999999995, -79.984077 40.493458, -79.976006 40.493691, -79.975146 40.48402, -79.982652 40.483063, -79.982563 40.481569, -79.982531 40.477281, -79.982934 40.478086, -79.986194 40.478317, -79.98617399999999 40.477835999999996, -79.98787899999999 40.476303, -79.988092 40.476763, -79.993414 40.476661, -79.992274 40.473555999999995, -79.99186 40.473134, -79.997545 40.472981999999995, -79.99761099999999 40.474591, -79.99583299999999 40.474536, -79.995346 40.477360999999995, -79.996517 40.479186, -80.001683 40.480081999999996, -80.001767 40.482428, -80.00322 40.482938999999995, -80.00393199999999 40.496285))",2072,35677,0.2508884890841141
259,2003,42,3,429100,1400000US42003429100,42003429100,4291.0,CT,5843382,0,40.5062663579,-80.00767680979999,42003429100.0,,,"POLYGON ((-80.030008 40.511179999999996, -80.028193 40.509465, -80.02649699999999 40.509026, -80.023883 40.509766, -80.021481 40.511569, -80.017765 40.514417, -80.02302999999999 40.520775, -80.01498099999999 40.519745, -80.013592 40.519081, -80.01227899999999 40.517385, -80.008305 40.514950999999996, -80.006474 40.514373, -80.004195 40.514038, -79.999269 40.513248999999995, -79.99398599999999 40.510926999999995, -79.99158299999999 40.509741, -79.989252 40.506989, -79.98986699999999 40.505292999999995, -79.986629 40.506271999999996, -79.98647 40.503249, -79.985678 40.502435, -79.985646 40.501953, -79.98970899999999 40.500658, -79.98962499999999 40.497214, -79.994255 40.497076, -79.99520299999999 40.494018, -79.995581 40.494478, -79.997967 40.495326, -80.00393199999999 40.496285, -80.00402199999999 40.497788, -80.009124 40.497541, -80.00891299999999 40.499142, -80.01068099999999 40.499096, -80.01102 40.50089, -80.013029 40.498658, -80.016984 40.499834, -80.01782999999999 40.497353, -80.020079 40.497709, -80.024367 40.502784999999996, -80.029382 40.506071, -80.029444 40.509634, -80.03057199999999 40.511283999999996, -80.030008 40.511179999999996))",2618,34659,0.24309776082608484
260,2004,42,3,429201,1400000US42003429201,42003429201,4292.01,CT,4690072,0,40.5447361115,-80.0037216791,42003429201.0,,,"POLYGON ((-80.020866 40.553871, -80.007453 40.554035999999996, -80.00185499999999 40.553976, -79.999588 40.553985999999995, -79.98892099999999 40.553937999999995, -79.988456 40.543637, -79.98892099999999 40.543551, -79.99292 40.543386999999996, -79.994326 40.543817, -79.993877 40.539332, -79.993543 40.538691, -79.99521299999999 40.538140999999996, -79.99900099999999 40.535145, -80.000464 40.531751, -80.003766 40.532292999999996, -80.00375 40.530075, -80.007412 40.52991, -80.009939 40.530570999999995, -80.01078199999999 40.532212, -80.011038 40.533096, -80.010987 40.536332, -80.012451 40.540863, -80.014484 40.543825, -80.01692899999999 40.545919999999995, -80.01748599999999 40.546845, -80.019269 40.550622, -80.020866 40.553871))",4496,46074,0.3557814335887287
9,38,42,3,429202,1400000US42003429202,42003429202,4292.02,CT,4349366,0,40.5244044337,-79.9952344829,42003429202.0,,,"POLYGON ((-80.007412 40.52991, -80.00375 40.530075, -80.003766 40.532292999999996, -80.000464 40.531751, -79.99900099999999 40.535145, -79.99521299999999 40.538140999999996, -79.993543 40.538691, -79.993877 40.539332, -79.994326 40.543817, -79.99292 40.543386999999996, -79.98892099999999 40.543551, -79.988456 40.543637, -79.98831799999999 40.539457, -79.988242 40.526959999999995, -79.988204 40.524111999999995, -79.987591 40.51936, -79.986983 40.514483, -79.986629 40.506271999999996, -79.98986699999999 40.505292999999995, -79.989252 40.506989, -79.99158299999999 40.509741, -79.99398599999999 40.510926999999995, -79.999269 40.513248999999995, -80.004195 40.514038, -80.005483 40.522821, -80.005631 40.526022999999995, -80.006152 40.527190999999995, -80.00702799999999 40.52818, -80.009939 40.530570999999995, -80.007412 40.52991))",4415,41572,0.3345073489576258
261,2005,42,3,429300,1400000US42003429300,42003429300,4293.0,CT,8349574,0,40.5368358128,-80.0506842707,42003429300.0,,,"POLYGON ((-80.064723 40.552712, -80.057187 40.552921999999995, -80.03821599999999 40.553495, -80.035969 40.545241999999995, -80.03591 40.542743, -80.036341 40.538996999999995, -80.03577 40.531965, -80.035069 40.529852999999996, -80.035406 40.528237, -80.035597 40.525748, -80.036996 40.527426, -80.039644 40.527432999999995, -80.040904 40.52851, -80.042243 40.527051, -80.03993799999999 40.522259, -80.041152 40.522062999999996, -80.042395 40.521705, -80.04811699999999 40.521891, -80.048085 40.521136, -80.051452 40.520447, -80.053088 40.516605, -80.053805 40.517797, -80.057092 40.517067999999995, -80.058669 40.517596999999995, -80.062322 40.515864, -80.063394 40.532711, -80.064048 40.542246, -80.064723 40.552712))",5740,39913,0.29536006749856925
315,2572,42,3,429400,1400000US42003429400,42003429400,4294.0,CT,3558361,0,40.5328215948,-80.0275754405,42003429400.0,,,"POLYGON ((-80.03821599999999 40.553495, -80.03492299999999 40.553619999999995, -80.034331 40.549141999999996, -80.030722 40.54528, -80.029455 40.544072, -80.025109 40.540084, -80.019672 40.534768, -80.019126 40.534017, -80.018108 40.531093, -80.018034 40.528617, -80.015214 40.523835, -80.013592 40.519081, -80.01498099999999 40.519745, -80.02302999999999 40.520775, -80.025286 40.520986, -80.02881 40.522239, -80.02895099999999 40.524265, -80.032287 40.524108999999996, -80.034956 40.523906, -80.035597 40.525748, -80.035406 40.528237, -80.035069 40.529852999999996, -80.03577 40.531965, -80.036341 40.538996999999995, -80.03591 40.542743, -80.035969 40.545241999999995, -80.03821599999999 40.553495))",4053,43205,0.3551985852411316
77,607,42,3,429500,1400000US42003429500,42003429500,4295.0,CT,4117961,0,40.5368684615,-80.0180129704,42003429500.0,,,"POLYGON ((-80.03492299999999 40.553619999999995, -80.020866 40.553871, -80.019269 40.550622, -80.01748599999999 40.546845, -80.01692899999999 40.545919999999995, -80.014484 40.543825, -80.012451 40.540863, -80.010987 40.536332, -80.011038 40.533096, -80.01078199999999 40.532212, -80.009939 40.530570999999995, -80.00702799999999 40.52818, -80.006152 40.527190999999995, -80.005631 40.526022999999995, -80.005483 40.522821, -80.004195 40.514038, -80.006474 40.514373, -80.008305 40.514950999999996, -80.01227899999999 40.517385, -80.013592 40.519081, -80.015214 40.523835, -80.018034 40.528617, -80.018108 40.531093, -80.019126 40.534017, -80.019672 40.534768, -80.025109 40.540084, -80.029455 40.544072, -80.030722 40.54528, -80.034331 40.549141999999996, -80.03492299999999 40.553619999999995))",3823,42917,0.3345872098815101
262,2006,42,3,429600,1400000US42003429600,42003429600,4296.0,CT,3445434,0,40.5095622355,-80.0479947666,42003429600.0,,,"POLYGON ((-80.062322 40.515864, -80.058669 40.517596999999995, -80.057092 40.517067999999995, -80.053805 40.517797, -80.053088 40.516605, -80.051452 40.520447, -80.048085 40.521136, -80.047808 40.518741, -80.047803 40.518544999999996, -80.047225 40.513024, -80.04158 40.514831, -80.039946 40.515294, -80.035094 40.515890999999996, -80.03272 40.516701, -80.030367 40.513994, -80.03307199999999 40.513134, -80.035252 40.511795, -80.036271 40.510526, -80.036884 40.508151999999995, -80.036965 40.506097, -80.03834599999999 40.504928, -80.03978099999999 40.500957, -80.04290999999999 40.501053, -80.045385 40.500026999999996, -80.045406 40.494910999999995, -80.046014 40.494865, -80.047112 40.494977, -80.051321 40.496462, -80.050573 40.497741999999995, -80.04794799999999 40.502249, -80.050849 40.503839, -80.058289 40.508182999999995, -80.059832 40.506512, -80.06159199999999 40.505803, -80.062292 40.515437, -80.062322 40.515864))",3363,47594,0.3662454773568321
360,2966,42,3,429700,1400000US42003429700,42003429700,4297.0,CT,3135561,0,40.499295205799996,-80.0338686397,42003429700.0,,,"POLYGON ((-80.046444 40.487162999999995, -80.045127 40.489047, -80.04554499999999 40.490165, -80.044623 40.491659999999996, -80.046014 40.494865, -80.045406 40.494910999999995, -80.045385 40.500026999999996, -80.04290999999999 40.501053, -80.03978099999999 40.500957, -80.03834599999999 40.504928, -80.036965 40.506097, -80.036884 40.508151999999995, -80.036271 40.510526, -80.035252 40.511795, -80.03307199999999 40.513134, -80.030367 40.513994, -80.030176 40.513788999999996, -80.031353 40.511567, -80.03057199999999 40.511283999999996, -80.029444 40.509634, -80.029382 40.506071, -80.024367 40.502784999999996, -80.020079 40.497709, -80.02014 40.49594, -80.022009 40.49382, -80.02293999999999 40.495253, -80.025485 40.495281999999996, -80.026035 40.496773, -80.027795 40.496123999999995, -80.027784 40.4911, -80.03544699999999 40.490930999999996, -80.03748999999999 40.490065, -80.040712 40.491454999999995, -80.043251 40.489568999999996, -80.045594 40.487804, -80.046444 40.487162999999995))",2095,35114,0.2655381431854934
35,211,42,3,430100,1400000US42003430100,42003430100,4301.0,CT,854749,0,40.5144645146,-80.0246952388,42003430100.0,,,"POLYGON ((-80.031353 40.511567, -80.030176 40.513788999999996, -80.029763 40.515589, -80.02540599999999 40.518983, -80.024898 40.51941, -80.025286 40.520986, -80.02302999999999 40.520775, -80.017765 40.514417, -80.021481 40.511569, -80.023883 40.509766, -80.02649699999999 40.509026, -80.028193 40.509465, -80.030008 40.511179999999996, -80.03057199999999 40.511283999999996, -80.031353 40.511567))",2115,31034,0.40395538526809144
171,1314,42,3,430200,1400000US42003430200,42003430200,4302.0,CT,1760368,0,40.5199318197,-80.0373909986,42003430200.0,,,"POLYGON ((-80.04811699999999 40.521891, -80.042395 40.521705, -80.041152 40.522062999999996, -80.03993799999999 40.522259, -80.042243 40.527051, -80.040904 40.52851, -80.039644 40.527432999999995, -80.036996 40.527426, -80.035597 40.525748, -80.034956 40.523906, -80.032287 40.524108999999996, -80.02895099999999 40.524265, -80.02881 40.522239, -80.025286 40.520986, -80.024898 40.51941, -80.02540599999999 40.518983, -80.029763 40.515589, -80.030176 40.513788999999996, -80.030367 40.513994, -80.03272 40.516701, -80.035094 40.515890999999996, -80.039946 40.515294, -80.04158 40.514831, -80.047225 40.513024, -80.047803 40.518544999999996, -80.047808 40.518741, -80.048085 40.521136, -80.04811699999999 40.521891))",4486,36897,0.4449104255737569
86,646,42,3,431100,1400000US42003431100,42003431100,4311.0,CT,924163,0,40.4901508303,-80.0506945204,42003431100.0,,,"POLYGON ((-80.057351 40.489005999999996, -80.054983 40.491957, -80.05268099999999 40.494144999999996, -80.051321 40.496462, -80.047112 40.494977, -80.046014 40.494865, -80.044623 40.491659999999996, -80.04554499999999 40.490165, -80.045127 40.489047, -80.046444 40.487162999999995, -80.049903 40.485523, -80.0511 40.483782, -80.057345 40.487300999999995, -80.056472 40.487919999999995, -80.057351 40.489005999999996))",3068,34921,0.5026598030413987
36,212,42,3,431400,1400000US42003431400,42003431400,4314.0,CT,687843,0,40.5029717338,-80.0552472066,42003431400.0,,,"POLYGON ((-80.06159199999999 40.505803, -80.059832 40.506512, -80.058289 40.508182999999995, -80.050849 40.503839, -80.04794799999999 40.502249, -80.050573 40.497741999999995, -80.056162 40.500693, -80.06137799999999 40.501576, -80.06145 40.502908999999995, -80.06159199999999 40.505803))",1854,36862,0.45791836531202906
184,1382,42,3,431500,1400000US42003431500,42003431500,4315.0,CT,1001061,294922,40.4930084804,-80.0579084628,42003431500.0,,,"POLYGON ((-80.06623499999999 40.490967999999995, -80.062621 40.493829999999996, -80.06209299999999 40.494442, -80.060932 40.495549, -80.06112399999999 40.498304, -80.06137799999999 40.501576, -80.056162 40.500693, -80.050573 40.497741999999995, -80.051321 40.496462, -80.05268099999999 40.494144999999996, -80.054983 40.491957, -80.057351 40.489005999999996, -80.056472 40.487919999999995, -80.057345 40.487300999999995, -80.0511 40.483782, -80.053179 40.482169999999996, -80.05464099999999 40.48297, -80.06359599999999 40.488932, -80.06623499999999 40.490967999999995))",3224,29171,0.4600966742654022
78,608,42,3,432300,1400000US42003432300,42003432300,4323.0,CT,886333,0,40.5045760056,-80.0678648283,42003432300.0,,,"POLYGON ((-80.075357 40.508832, -80.069516 40.508993, -80.068495 40.509, -80.06159199999999 40.505803, -80.06145 40.502908999999995, -80.06137799999999 40.501576, -80.06112399999999 40.498304, -80.065868 40.500186, -80.06786199999999 40.501341, -80.069056 40.501798, -80.071331 40.502649999999996, -80.07208299999999 40.503178999999996, -80.075024 40.503569999999996, -80.075357 40.508832))",2229,30486,0.4043822952453805
185,1383,42,3,432400,1400000US42003432400,42003432400,4324.0,CT,710868,191084,40.497619886399995,-80.0681707981,42003432400.0,,,"POLYGON ((-80.075024 40.503569999999996, -80.07208299999999 40.503178999999996, -80.071331 40.502649999999996, -80.069056 40.501798, -80.06786199999999 40.501341, -80.065868 40.500186, -80.06112399999999 40.498304, -80.060932 40.495549, -80.06209299999999 40.494442, -80.062621 40.493829999999996, -80.06623499999999 40.490967999999995, -80.067526 40.492270999999995, -80.068862 40.493697, -80.07500499999999 40.498394999999995, -80.074921 40.501371, -80.075024 40.503569999999996))",2355,35170,0.5034962615861273
263,2007,42,3,434000,1400000US42003434000,42003434000,4340.0,CT,981451,204392,40.5057817398,-80.0814008156,42003434000.0,,,"POLYGON ((-80.087932 40.505607, -80.088081 40.506485999999995, -80.08870499999999 40.509432, -80.087678 40.510722, -80.08352 40.510137, -80.081409 40.511407999999996, -80.080524 40.51226, -80.07795899999999 40.510987, -80.078509 40.510157, -80.075357 40.508832, -80.075024 40.503569999999996, -80.074921 40.501371, -80.07500499999999 40.498394999999995, -80.077795 40.500184, -80.081451 40.501439, -80.087668 40.502611, -80.08950399999999 40.5032, -80.087932 40.505607))",1904,45911,0.44300424417351664
264,2008,42,3,435000,1400000US42003435000,42003435000,4350.0,CT,1472771,318264,40.5112023287,-80.0965120998,42003435000.0,,,"POLYGON ((-80.108617 40.513213, -80.10798799999999 40.514632, -80.10748099999999 40.516822999999995, -80.101096 40.515482, -80.099069 40.514623, -80.09590299999999 40.514784, -80.096306 40.516402, -80.088584 40.516611, -80.087108 40.51706, -80.08708299999999 40.513081, -80.087678 40.510722, -80.08870499999999 40.509432, -80.088081 40.506485999999995, -80.087932 40.505607, -80.08950399999999 40.5032, -80.09163 40.503845999999996, -80.098576 40.506969, -80.108363 40.510521, -80.108617 40.513213))",2503,36298,0.3651378545643565
55,291,42,3,437000,1400000US42003437000,42003437000,4370.0,CT,17758643,0,40.5425139304,-80.0925904108,42003437000.0,,,"POLYGON ((-80.122092 40.549091, -80.119901 40.551148, -80.115702 40.553050999999996, -80.113852 40.558766, -80.113522 40.562273999999995, -80.113457 40.566145, -80.116675 40.570457, -80.113884 40.570515, -80.113907 40.57546, -80.086184 40.556911, -80.081153 40.553587, -80.064048 40.542246, -80.063394 40.532711, -80.062322 40.515864, -80.062292 40.515437, -80.095882 40.526587, -80.109127 40.531504999999996, -80.121556 40.536256, -80.121797 40.541399, -80.122092 40.549091))",6565,56973,0.36665073666990367
265,2009,42,3,439000,1400000US42003439000,42003439000,4390.0,CT,13899920,0,40.5897611763,-80.1737945375,42003439000.0,,,"POLYGON ((-80.20679299999999 40.588225, -80.20418099999999 40.58866, -80.201826 40.591194, -80.19909799999999 40.592389999999995, -80.195357 40.595974999999996, -80.194897 40.596772, -80.19314299999999 40.596865, -80.190158 40.596275, -80.186331 40.596292999999996, -80.184753 40.596855999999995, -80.18473399999999 40.597715, -80.188547 40.599472999999996, -80.188384 40.600105, -80.183973 40.601327999999995, -80.184725 40.602849, -80.184151 40.604439, -80.182423 40.605545, -80.180441 40.607639, -80.18033299999999 40.609232999999996, -80.177753 40.609254, -80.176221 40.6083, -80.173344 40.607791999999996, -80.17183399999999 40.608200000000004, -80.169972 40.607723, -80.16908099999999 40.606362999999995, -80.165121 40.606542, -80.160343 40.609581, -80.158602 40.609172, -80.15864499999999 40.605241, -80.133763 40.588242, -80.134502 40.588226999999996, -80.152203 40.588017, -80.15566199999999 40.587945999999995, -80.15543699999999 40.577754, -80.156645 40.57705, -80.170521 40.576211, -80.181517 40.576121, -80.181012 40.564613, -80.181422 40.564372, -80.18651 40.568902, -80.18948999999999 40.571433999999996, -80.207978 40.588038, -80.20679299999999 40.588225))",1463,47824,0.28934712613158314
